SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496277.5   NPRNTI= 5   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             1.67E-21  4.61E-22  1.69E-22  6.08E-23  1.56E-23  5.53E-24  1.96E-24  4.96E-25  1.75E-25
   397       2.69E-17  1.90E-17  1.21E-17  8.55E-18  6.08E-18  3.89E-18  2.77E-18  1.94E-18  1.13E-18  6.94E-19
             3.97E-19  1.73E-19  8.63E-20  4.08E-20  1.38E-20  5.72E-21  2.26E-21  6.31E-22  2.34E-22
   399       4.57E-18  3.21E-18  2.00E-18  1.38E-18  9.26E-19  5.14E-19  3.04E-19  1.64E-19  6.19E-20  2.66E-20
             1.06E-20  2.94E-21  1.08E-21  3.88E-22  9.93E-23  3.53E-23  1.25E-23  3.16E-24  1.12E-24
   400       3.64E-18  2.56E-18  1.59E-18  1.10E-18  7.39E-19  4.10E-19  2.42E-19  1.31E-19  4.94E-20  2.12E-20
             8.49E-21  2.35E-21  8.59E-22  3.09E-22  7.92E-23  2.81E-23  9.97E-24  2.53E-24  8.93E-25
   405       4.09E-17  2.89E-17  1.83E-17  1.30E-17  9.24E-18  5.91E-18  4.21E-18  2.94E-18  1.72E-18  1.06E-18
             6.05E-19  2.64E-19  1.32E-19  6.26E-20  2.12E-20  8.79E-21  3.48E-21  9.72E-22  3.61E-22
   410       4.59E-17  3.23E-17  2.01E-17  1.39E-17  9.33E-18  5.20E-18  3.10E-18  1.69E-18  6.57E-19  2.90E-19
             1.19E-19  3.38E-20  1.26E-20  4.64E-21  1.30E-21  5.48E-22  2.55E-22  9.97E-23  4.72E-23
   412       2.51E-19  1.77E-19  1.13E-19  8.01E-20  5.73E-20  3.71E-20  2.68E-20  1.89E-20  1.09E-20  6.56E-21
             3.62E-21  1.49E-21  7.17E-22  3.29E-22  1.08E-22  4.42E-23  1.73E-23  4.80E-24  1.77E-24
   413       2.38E-16  1.67E-16  1.04E-16  7.18E-17  4.84E-17  2.69E-17  1.60E-17  8.76E-18  3.40E-18  1.50E-18
             6.16E-19  1.75E-19  6.53E-20  2.40E-20  6.75E-21  2.84E-21  1.33E-21  5.19E-22  2.46E-22
   415       3.71E-17  2.62E-17  1.66E-17  1.18E-17  8.47E-18  5.49E-18  3.96E-18  2.80E-18  1.62E-18  9.70E-19
             5.36E-19  2.21E-19  1.06E-19  4.89E-20  1.61E-20  6.58E-21  2.58E-21  7.14E-22  2.64E-22
   416       1.52E-16  1.07E-16  6.82E-17  4.85E-17  3.47E-17  2.25E-17  1.62E-17  1.15E-17  6.63E-18  3.98E-18
             2.20E-18  9.05E-19  4.36E-19  2.00E-19  6.61E-20  2.70E-20  1.06E-20  2.93E-21  1.08E-21
   417       1.72E-17  1.21E-17  7.51E-18  5.17E-18  3.49E-18  1.94E-18  1.16E-18  6.32E-19  2.45E-19  1.08E-19
             4.45E-20  1.27E-20  4.71E-21  1.74E-21  4.87E-22  2.06E-22  9.63E-23  3.77E-23  1.79E-23
   418       1.89E-16  1.33E-16  8.27E-17  5.70E-17  3.84E-17  2.14E-17  1.27E-17  6.96E-18  2.71E-18  1.19E-18
             4.90E-19  1.39E-19  5.19E-20  1.91E-20  5.38E-21  2.27E-21  1.06E-21  4.18E-22  1.98E-22
   420       2.80E-17  1.98E-17  1.26E-17  8.94E-18  6.39E-18  4.15E-18  2.99E-18  2.11E-18  1.22E-18  7.35E-19
             4.06E-19  1.68E-19  8.12E-20  3.73E-20  1.23E-20  5.04E-21  1.98E-21  5.49E-22  2.03E-22
   422       4.58E-18  3.24E-18  2.06E-18  1.46E-18  1.05E-18  6.79E-19  4.90E-19  3.46E-19  2.00E-19  1.20E-19
             6.66E-20  2.75E-20  1.33E-20  6.12E-21  2.02E-21  8.27E-22  3.25E-22  9.00E-23  3.33E-23
   423       7.98E-18  5.60E-18  3.46E-18  2.37E-18  1.57E-18  8.40E-19  4.79E-19  2.47E-19  8.84E-20  3.68E-20
             1.44E-20  3.90E-21  1.41E-21  5.07E-22  1.29E-22  4.59E-23  1.63E-23  4.12E-24  1.46E-24
   424       1.07E-18  7.54E-19  4.67E-19  3.19E-19  2.11E-19  1.13E-19  6.45E-20  3.33E-20  1.19E-20  4.96E-21
             1.94E-21  5.25E-22  1.91E-22  6.83E-23  1.74E-23  6.19E-24  2.19E-24  5.55E-25  1.96E-25
   425       1.01E-18  7.12E-19  4.41E-19  3.01E-19  1.99E-19  1.07E-19  6.09E-20  3.14E-20  1.12E-20  4.68E-21
             1.83E-21  4.96E-22  1.80E-22  6.45E-23  1.65E-23  5.84E-24  2.07E-24  5.24E-25  1.85E-25
   436       4.77E-19  3.35E-19  2.07E-19  1.42E-19  9.38E-20  5.03E-20  2.86E-20  1.48E-20  5.29E-21  2.20E-21
             8.59E-22  2.33E-22  8.46E-23  3.03E-23  7.75E-24  2.75E-24  9.73E-25  2.46E-25  8.71E-26
   447       3.39E-18  2.38E-18  1.47E-18  1.01E-18  6.67E-19  3.57E-19  2.03E-19  1.05E-19  3.76E-20  1.56E-20
             6.11E-21  1.66E-21  6.02E-22  2.16E-22  5.50E-23  1.95E-23  6.91E-24  1.75E-24  6.19E-25
   448       2.12E-18  1.49E-18  9.20E-19  6.28E-19  4.16E-19  2.23E-19  1.27E-19  6.56E-20  2.35E-20  9.77E-21
             3.82E-21  1.04E-21  3.76E-22  1.35E-22  3.44E-23  1.22E-23  4.32E-24  1.09E-24  3.87E-25
   450       6.82E-18  4.83E-18  3.07E-18  2.18E-18  1.56E-18  1.01E-18  7.30E-19  5.16E-19  2.99E-19  1.80E-19
             9.95E-20  4.12E-20  1.99E-20  9.17E-21  3.03E-21  1.24E-21  4.87E-22  1.35E-22  5.00E-23
   458       2.66E-17  1.87E-17  1.15E-17  7.87E-18  5.21E-18  2.79E-18  1.59E-18  8.25E-19  3.00E-19  1.27E-19
             5.04E-20  1.39E-20  5.10E-21  1.85E-21  4.98E-22  1.96E-22  8.26E-23  2.86E-23  1.27E-23
   460       7.48E-20  5.27E-20  3.30E-20  2.30E-20  1.60E-20  9.79E-21  6.75E-21  4.57E-21  2.52E-21  1.46E-21
             7.78E-22  3.07E-22  1.44E-22  6.48E-23  2.09E-23  8.47E-24  3.30E-24  9.09E-25  3.35E-25
   461       1.38E-16  9.68E-17  5.98E-17  4.08E-17  2.70E-17  1.45E-17  8.24E-18  4.28E-18  1.56E-18  6.58E-19
             2.61E-19  7.22E-20  2.65E-20  9.62E-21  2.59E-21  1.02E-21  4.29E-22  1.49E-22  6.61E-23
   462       1.17E-17  8.22E-18  5.15E-18  3.59E-18  2.49E-18  1.53E-18  1.05E-18  7.14E-19  3.93E-19  2.28E-19
             1.22E-19  4.81E-20  2.26E-20  1.01E-20  3.28E-21  1.33E-21  5.17E-22  1.42E-22  5.25E-23
   464       4.94E-17  3.48E-17  2.18E-17  1.52E-17  1.06E-17  6.47E-18  4.46E-18  3.03E-18  1.67E-18  9.65E-19
             5.15E-19  2.04E-19  9.55E-20  4.29E-20  1.39E-20  5.62E-21  2.19E-21  6.04E-22  2.23E-22
   465       1.00E-17  7.02E-18  4.34E-18  2.96E-18  1.96E-18  1.05E-18  5.98E-19  3.11E-19  1.13E-19  4.78E-20
             1.90E-20  5.25E-21  1.92E-21  6.99E-22  1.88E-22  7.38E-23  3.12E-23  1.08E-23  4.82E-24
   466       1.10E-16  7.72E-17  4.77E-17  3.26E-17  2.15E-17  1.15E-17  6.57E-18  3.41E-18  1.24E-18  5.25E-19
             2.09E-19  5.76E-20  2.11E-20  7.68E-21  2.07E-21  8.12E-22  3.44E-22  1.19E-22  5.32E-23
   468       9.10E-18  6.41E-18  4.02E-18  2.80E-18  1.94E-18  1.19E-18  8.22E-19  5.58E-19  3.07E-19  1.78E-19
             9.51E-20  3.77E-20  1.77E-20  7.96E-21  2.58E-21  1.04E-21  4.07E-22  1.12E-22  4.14E-23
   469       1.52E-18  1.07E-18  6.69E-19  4.67E-19  3.24E-19  1.98E-19  1.37E-19  9.29E-20  5.12E-20  2.97E-20
             1.58E-20  6.27E-21  2.95E-21  1.33E-21  4.30E-22  1.74E-22  6.78E-23  1.87E-23  6.91E-24
   471       5.99E-18  4.19E-18  2.58E-18  1.74E-18  1.14E-18  5.88E-19  3.23E-19  1.60E-19  5.48E-20  2.22E-20
             8.51E-21  2.28E-21  8.23E-22  2.94E-22  7.49E-23  2.65E-23  9.39E-24  2.38E-24  8.41E-25
   472       5.88E-19  4.12E-19  2.53E-19  1.71E-19  1.12E-19  5.77E-20  3.17E-20  1.57E-20  5.38E-21  2.18E-21
             8.36E-22  2.24E-22  8.07E-23  2.89E-23  7.35E-24  2.61E-24  9.22E-25  2.33E-25  8.26E-26
   473       6.72E-19  4.71E-19  2.89E-19  1.96E-19  1.28E-19  6.60E-20  3.62E-20  1.80E-20  6.15E-21  2.49E-21
             9.55E-22  2.56E-22  9.23E-23  3.30E-23  8.40E-24  2.98E-24  1.05E-24  2.67E-25  9.44E-26
   484       3.26E-19  2.28E-19  1.40E-19  9.50E-20  6.19E-20  3.20E-20  1.76E-20  8.73E-21  2.98E-21  1.21E-21
             4.64E-22  1.24E-22  4.48E-23  1.60E-23  4.08E-24  1.45E-24  5.12E-25  1.30E-25  4.58E-26
   485       2.26E-18  1.59E-18  9.95E-19  6.94E-19  4.81E-19  2.95E-19  2.04E-19  1.38E-19  7.62E-20  4.42E-20
             2.36E-20  9.35E-21  4.40E-21  1.98E-21  6.42E-22  2.60E-22  1.01E-22  2.80E-23  1.03E-23
   506       2.45E-18  1.72E-18  1.05E-18  7.14E-19  4.65E-19  2.41E-19  1.32E-19  6.56E-20  2.24E-20  9.08E-21
             3.48E-21  9.32E-22  3.37E-22  1.20E-22  3.06E-23  1.09E-23  3.84E-24  9.73E-25  3.44E-25
   508       1.33E-18  9.35E-19  5.75E-19  3.89E-19  2.54E-19  1.31E-19  7.20E-20  3.57E-20  1.22E-20  4.95E-21
             1.90E-21  5.08E-22  1.83E-22  6.55E-23  1.67E-23  5.92E-24  2.09E-24  5.30E-25  1.88E-25
   514       4.89E-20  3.41E-20  2.09E-20  1.40E-20  9.11E-21  4.88E-21  2.96E-21  1.77E-21  8.62E-22  4.67E-22
             2.37E-22  8.89E-23  4.05E-23  1.78E-23  5.66E-24  2.27E-24  8.79E-25  2.41E-25  8.87E-26
   515       7.68E-18  5.36E-18  3.27E-18  2.20E-18  1.43E-18  7.66E-19  4.65E-19  2.79E-19  1.35E-19  7.33E-20
             3.72E-20  1.40E-20  6.37E-21  2.80E-21  8.90E-22  3.57E-22  1.38E-22  3.79E-23  1.40E-23
   516       3.31E-17  2.31E-17  1.41E-17  9.47E-18  6.16E-18  3.30E-18  2.00E-18  1.20E-18  5.83E-19  3.16E-19
             1.60E-19  6.02E-20  2.74E-20  1.21E-20  3.83E-21  1.54E-21  5.96E-22  1.63E-22  6.01E-23
   518       6.10E-18  4.26E-18  2.60E-18  1.75E-18  1.14E-18  6.09E-19  3.69E-19  2.21E-19  1.08E-19  5.83E-20
             2.96E-20  1.11E-20  5.08E-21  2.24E-21  7.11E-22  2.85E-22  1.10E-22  3.03E-23  1.12E-23
   519       1.02E-18  7.14E-19  4.36E-19  2.93E-19  1.90E-19  1.02E-19  6.19E-20  3.71E-20  1.80E-20  9.77E-21
             4.96E-21  1.87E-21  8.51E-22  3.75E-22  1.19E-22  4.78E-23  1.85E-23  5.09E-24  1.87E-24
   521       4.48E-18  3.13E-18  1.91E-18  1.28E-18  8.19E-19  4.08E-19  2.17E-19  1.04E-19  3.41E-20  1.36E-20
             5.13E-21  1.36E-21  4.89E-22  1.74E-22  4.43E-23  1.57E-23  5.56E-24  1.41E-24  4.97E-25
   522       3.55E-19  2.48E-19  1.51E-19  1.01E-19  6.48E-20  3.23E-20  1.71E-20  8.22E-21  2.70E-21  1.07E-21
             4.06E-22  1.08E-22  3.87E-23  1.38E-23  3.51E-24  1.24E-24  4.40E-25  1.11E-25  3.93E-26
   523       1.52E-18  1.06E-18  6.50E-19  4.36E-19  2.84E-19  1.52E-19  9.23E-20  5.53E-20  2.69E-20  1.46E-20
             7.40E-21  2.78E-21  1.27E-21  5.60E-22  1.78E-22  7.14E-23  2.77E-23  7.60E-24  2.80E-24
   524       4.65E-19  3.25E-19  1.98E-19  1.33E-19  8.49E-20  4.23E-20  2.25E-20  1.08E-20  3.54E-21  1.41E-21
             5.32E-22  1.41E-22  5.07E-23  1.81E-23  4.60E-24  1.63E-24  5.76E-25  1.46E-25  5.16E-26
   535       2.30E-19  1.61E-19  9.82E-20  6.57E-20  4.21E-20  2.10E-20  1.11E-20  5.34E-21  1.75E-21  6.96E-22
             2.64E-22  6.98E-23  2.51E-23  8.96E-24  2.28E-24  8.07E-25  2.86E-25  7.23E-26  2.56E-26
   566       1.78E-18  1.24E-18  7.58E-19  5.07E-19  3.25E-19  1.62E-19  8.58E-20  4.12E-20  1.35E-20  5.37E-21
             2.03E-21  5.39E-22  1.94E-22  6.91E-23  1.76E-23  6.23E-24  2.20E-24  5.58E-25  1.97E-25
   568       8.86E-19  6.19E-19  3.78E-19  2.53E-19  1.62E-19  8.07E-20  4.28E-20  2.05E-20  6.75E-21  2.68E-21
             1.01E-21  2.69E-22  9.66E-23  3.45E-23  8.76E-24  3.10E-24  1.10E-24  2.78E-25  9.83E-26
   570       5.90E-16  4.15E-16  2.58E-16  1.78E-16  1.19E-16  6.37E-17  3.50E-17  1.80E-17  2.84E-17  7.50E-17
             1.61E-16  3.32E-16  4.90E-16  6.48E-16  7.78E-16  7.81E-16  7.11E-16  5.43E-16  3.80E-16
   574       8.64E-16  6.11E-16  3.85E-16  2.72E-16  1.91E-16  1.19E-16  8.15E-17  5.47E-17  3.03E-17  1.80E-17
             9.89E-18  3.92E-18  1.88E-18  1.08E-18  8.54E-19  7.74E-19  6.18E-19  3.56E-19  1.94E-19
   575       1.30E-16  9.14E-17  5.68E-17  3.91E-17  2.62E-17  1.41E-17  7.73E-18  4.01E-18  6.97E-18  1.96E-17
             4.44E-17  9.76E-17  1.50E-16  2.05E-16  2.52E-16  2.56E-16  2.34E-16  1.80E-16  1.26E-16
   576       1.29E-15  9.11E-16  5.75E-16  4.05E-16  2.85E-16  1.77E-16  1.22E-16  8.21E-17  4.57E-17  2.74E-17
             1.51E-17  6.07E-18  2.93E-18  1.72E-18  1.41E-18  1.29E-18  1.03E-18  5.96E-19  3.26E-19
   577       4.45E-14  3.15E-14  1.99E-14  1.40E-14  9.87E-15  6.16E-15  4.27E-15  2.90E-15  1.66E-15  1.02E-15
             5.79E-16  2.42E-16  1.22E-16  7.82E-17  7.08E-17  6.70E-17  5.45E-17  3.17E-17  1.74E-17
   579       4.77E-13  3.37E-13  2.13E-13  1.50E-13  1.06E-13  6.64E-14  4.62E-14  3.17E-14  1.85E-14  1.16E-14
             6.78E-15  2.94E-15  1.54E-15  1.05E-15  1.02E-15  9.85E-16  8.08E-16  4.72E-16  2.59E-16
   581       8.74E-14  6.18E-14  3.90E-14  2.76E-14  1.94E-14  1.22E-14  8.49E-15  5.84E-15  3.42E-15  2.16E-15
             1.27E-15  5.57E-16  2.95E-16  2.04E-16  2.02E-16  1.96E-16  1.61E-16  9.42E-17  5.17E-17
   582       2.40E-13  1.70E-13  1.07E-13  7.57E-14  5.34E-14  3.35E-14  2.34E-14  1.61E-14  9.51E-15  6.05E-15
             3.59E-15  1.58E-15  8.47E-16  5.97E-16  6.00E-16  5.85E-16  4.82E-16  2.82E-16  1.55E-16
   583       1.19E-13  8.44E-14  5.33E-14  3.77E-14  2.66E-14  1.67E-14  1.17E-14  8.08E-15  4.80E-15  3.08E-15
             1.84E-15  8.24E-16  4.46E-16  3.21E-16  3.29E-16  3.22E-16  2.66E-16  1.56E-16  8.56E-17
   584       8.96E-17  6.32E-17  3.98E-17  2.80E-17  1.95E-17  1.19E-17  7.97E-18  5.12E-18  2.60E-18  1.43E-18
             7.25E-19  2.62E-19  1.16E-19  5.84E-20  3.79E-20  3.22E-20  2.51E-20  1.43E-20  7.77E-21
   585       2.15E-16  1.51E-16  9.54E-17  6.70E-17  4.68E-17  2.86E-17  1.91E-17  1.23E-17  6.28E-18  3.47E-18
             1.76E-18  6.40E-19  2.85E-19  1.45E-19  9.56E-20  8.17E-20  6.38E-20  3.63E-20  1.98E-20
   586       1.33E-15  9.43E-16  5.98E-16  4.24E-16  3.01E-16  1.94E-16  1.40E-16  1.03E-16  6.91E-17  5.15E-17
             3.82E-17  2.46E-17  1.62E-17  9.59E-18  3.98E-18  1.82E-18  7.71E-19  2.28E-19  8.71E-20
   587       5.07E-14  3.58E-14  2.27E-14  1.60E-14  1.13E-14  7.14E-15  5.03E-15  3.52E-15  2.14E-15  1.41E-15
             8.72E-16  4.06E-16  2.29E-16  1.75E-16  1.90E-16  1.89E-16  1.57E-16  9.22E-17  5.08E-17
   588       1.68E-15  1.19E-15  7.54E-16  5.35E-16  3.81E-16  2.46E-16  1.79E-16  1.32E-16  9.13E-17  6.99E-17
             5.36E-17  3.61E-17  2.44E-17  1.47E-17  6.20E-18  2.85E-18  1.21E-18  3.61E-19  1.38E-19
   589       1.45E-19  1.02E-19  6.41E-20  4.47E-20  3.07E-20  1.79E-20  1.13E-20  6.62E-21  2.85E-21  1.35E-21
             5.83E-22  1.75E-22  6.66E-23  2.47E-23  6.46E-24  2.32E-24  8.25E-25  2.10E-25  7.43E-26
   590       3.82E-19  2.70E-19  1.69E-19  1.18E-19  8.08E-20  4.72E-20  2.97E-20  1.74E-20  7.50E-21  3.54E-21
             1.54E-21  4.60E-22  1.75E-22  6.50E-23  1.70E-23  6.10E-24  2.17E-24  5.53E-25  1.96E-25
   593       2.14E-17  1.51E-17  9.48E-18  6.62E-18  4.57E-18  2.71E-18  1.75E-18  1.06E-18  4.93E-19  2.51E-19
             1.19E-19  3.96E-20  1.66E-20  7.59E-21  4.17E-21  3.29E-21  2.49E-21  1.40E-21  7.60E-22
   594       6.24E-17  4.42E-17  2.81E-17  2.00E-17  1.44E-17  9.49E-18  7.08E-18  5.39E-18  3.79E-18  2.87E-18
             2.13E-18  1.35E-18  8.84E-19  5.19E-19  2.14E-19  9.79E-20  4.14E-20  1.23E-20  4.68E-21
   595       5.77E-17  4.07E-17  2.55E-17  1.78E-17  1.23E-17  7.31E-18  4.71E-18  2.87E-18  1.33E-18  6.81E-19
             3.22E-19  1.08E-19  4.53E-20  2.08E-20  1.15E-20  9.17E-21  6.95E-21  3.91E-21  2.12E-21
   596       1.07E-15  7.53E-16  4.70E-16  3.26E-16  2.21E-16  1.24E-16  7.25E-17  3.73E-17  1.85E-17  2.99E-17
             5.82E-17  1.07E-16  1.48E-16  1.88E-16  2.21E-16  2.21E-16  2.01E-16  1.53E-16  1.07E-16
   597       1.33E-16  9.39E-17  5.97E-17  4.26E-17  3.06E-17  2.02E-17  1.52E-17  1.16E-17  8.30E-18  6.39E-18
             4.82E-18  3.13E-18  2.07E-18  1.23E-18  5.11E-19  2.34E-19  9.93E-20  2.95E-20  1.12E-20
   600       1.62E-19  1.14E-19  7.13E-20  4.94E-20  3.35E-20  1.91E-20  1.16E-20  6.55E-21  2.65E-21  1.20E-21
             5.03E-22  1.46E-22  5.46E-23  2.00E-23  5.20E-24  1.86E-24  6.61E-25  1.68E-25  5.94E-26
   601       4.65E-19  3.27E-19  2.04E-19  1.41E-19  9.61E-20  5.46E-20  3.33E-20  1.87E-20  7.58E-21  3.44E-21
             1.44E-21  4.17E-22  1.57E-22  5.74E-23  1.49E-23  5.32E-24  1.89E-24  4.81E-25  1.70E-25
   603       2.95E-16  2.08E-16  1.30E-16  8.99E-17  6.10E-17  3.43E-17  2.01E-17  1.04E-17  5.30E-18  9.12E-18
             1.83E-17  3.45E-17  4.82E-17  6.17E-17  7.33E-17  7.34E-17  6.68E-17  5.10E-17  3.57E-17
   605       7.90E-18  5.56E-18  3.47E-18  2.41E-18  1.64E-18  9.39E-19  5.80E-19  3.33E-19  1.42E-19  6.77E-20
             3.01E-20  9.46E-21  3.80E-21  1.63E-21  7.73E-22  5.64E-22  4.11E-22  2.26E-22  1.22E-22
   606       7.24E-18  5.13E-18  3.27E-18  2.34E-18  1.69E-18  1.14E-18  8.76E-19  6.87E-19  4.95E-19  3.75E-19
             2.75E-19  1.72E-19  1.11E-19  6.48E-20  2.67E-20  1.22E-20  5.15E-21  1.52E-21  5.81E-22
   607       2.23E-17  1.57E-17  9.81E-18  6.80E-18  4.63E-18  2.65E-18  1.64E-18  9.43E-19  4.01E-19  1.92E-19
             8.54E-20  2.69E-20  1.08E-20  4.65E-21  2.22E-21  1.63E-21  1.19E-21  6.54E-22  3.53E-22
   608       1.82E-17  1.29E-17  8.20E-18  5.87E-18  4.25E-18  2.87E-18  2.21E-18  1.74E-18  1.27E-18  9.69E-19
             7.18E-19  4.54E-19  2.96E-19  1.74E-19  7.18E-20  3.28E-20  1.39E-20  4.11E-21  1.57E-21
   613       1.18E-19  8.27E-20  5.14E-20  3.53E-20  2.37E-20  1.30E-20  7.66E-21  4.13E-21  1.58E-21  6.87E-22
             2.80E-22  7.89E-23  2.92E-23  1.06E-23  2.74E-24  9.77E-25  3.47E-25  8.80E-26  3.11E-26
   614       3.45E-19  2.42E-19  1.51E-19  1.04E-19  6.94E-20  3.82E-20  2.25E-20  1.21E-20  4.62E-21  2.02E-21
             8.20E-22  2.32E-22  8.57E-23  3.12E-23  8.04E-24  2.87E-24  1.02E-24  2.58E-25  9.13E-26
   617       1.68E-14  1.19E-14  7.49E-15  5.28E-15  3.72E-15  2.32E-15  1.60E-15  1.08E-15  6.12E-16  3.73E-16
             2.11E-16  8.76E-17  4.40E-17  2.78E-17  2.49E-17  2.36E-17  1.92E-17  1.12E-17  6.15E-18
   618       3.76E-18  2.64E-18  1.64E-18  1.13E-18  7.55E-19  4.15E-19  2.46E-19  1.34E-19  5.28E-20  2.39E-20
             1.01E-20  3.04E-21  1.18E-21  4.82E-22  2.01E-22  1.35E-22  9.37E-23  5.04E-23  2.70E-23
   619       1.89E-18  1.33E-18  8.39E-19  5.90E-19  4.15E-19  2.65E-19  1.95E-19  1.48E-19  1.04E-19  7.68E-20
             5.51E-20  3.37E-20  2.15E-20  1.25E-20  5.12E-21  2.33E-21  9.85E-22  2.91E-22  1.11E-22
   620       1.09E-17  7.63E-18  4.74E-18  3.25E-18  2.18E-18  1.20E-18  7.09E-19  3.87E-19  1.53E-19  6.91E-20
             2.94E-20  8.80E-21  3.43E-21  1.40E-21  5.86E-22  3.93E-22  2.75E-22  1.48E-22  7.92E-23
   621       5.10E-18  3.60E-18  2.26E-18  1.59E-18  1.12E-18  7.15E-19  5.28E-19  4.03E-19  2.83E-19  2.11E-19
             1.53E-19  9.39E-20  6.04E-20  3.51E-20  1.44E-20  6.58E-21  2.78E-21  8.24E-22  3.14E-22
   628       8.02E-20  5.63E-20  3.48E-20  2.37E-20  1.56E-20  8.30E-21  4.71E-21  2.43E-21  8.81E-22  3.72E-22
             1.48E-22  4.08E-23  1.50E-23  5.41E-24  1.39E-24  4.94E-25  1.75E-25  4.44E-26  1.57E-26
   629       2.38E-19  1.67E-19  1.03E-19  7.01E-20  4.63E-20  2.46E-20  1.39E-20  7.21E-21  2.61E-21  1.10E-21
             4.37E-22  1.21E-22  4.44E-23  1.60E-23  4.12E-24  1.46E-24  5.19E-25  1.32E-25  4.66E-26
   630       1.12E-13  7.94E-14  5.04E-14  3.59E-14  2.58E-14  1.70E-14  1.29E-14  1.02E-14  8.25E-15  7.50E-15
             6.93E-15  5.78E-15  4.39E-15  2.85E-15  1.28E-15  6.04E-16  2.62E-16  7.91E-17  3.04E-17
   631       2.04E-13  1.44E-13  9.11E-14  6.43E-14  4.53E-14  2.83E-14  1.97E-14  1.35E-14  7.76E-15  4.82E-15
             2.78E-15  1.18E-15  6.07E-16  3.95E-16  3.67E-16  3.52E-16  2.87E-16  1.68E-16  9.20E-17
   632       3.85E-14  2.72E-14  1.72E-14  1.21E-14  8.54E-15  5.35E-15  3.72E-15  2.55E-15  1.48E-15  9.25E-16
             5.37E-16  2.30E-16  1.19E-16  7.79E-17  7.30E-17  7.02E-17  5.74E-17  3.35E-17  1.84E-17
   633       1.09E-18  7.61E-19  4.67E-19  3.16E-19  2.08E-19  1.15E-19  7.42E-20  4.95E-20  3.06E-20  2.14E-20
             1.47E-20  8.72E-21  5.51E-21  3.18E-21  1.30E-21  5.91E-22  2.50E-22  7.38E-23  2.81E-23
   634       1.43E-14  1.01E-14  6.41E-15  4.57E-15  3.28E-15  2.17E-15  1.65E-15  1.32E-15  1.08E-15  1.00E-15
             9.41E-16  7.98E-16  6.11E-16  3.99E-16  1.79E-16  8.51E-17  3.69E-17  1.12E-17  4.30E-18
   635       1.10E-13  7.80E-14  4.93E-14  3.48E-14  2.45E-14  1.54E-14  1.07E-14  7.37E-15  4.29E-15  2.69E-15
             1.57E-15  6.75E-16  3.50E-16  2.31E-16  2.18E-16  2.10E-16  1.72E-16  1.00E-16  5.52E-17
   636       3.05E-18  2.13E-18  1.31E-18  8.84E-19  5.82E-19  3.23E-19  2.08E-19  1.39E-19  8.64E-20  6.06E-20
             4.20E-20  2.50E-20  1.59E-20  9.16E-21  3.75E-21  1.71E-21  7.22E-22  2.14E-22  8.14E-23
   643       5.51E-20  3.86E-20  2.36E-20  1.59E-20  1.03E-20  5.29E-21  2.89E-21  1.44E-21  4.98E-22  2.05E-22
             7.97E-23  2.17E-23  7.89E-24  2.84E-24  7.27E-25  2.58E-25  9.15E-26  2.32E-26  8.20E-27
   646       1.65E-19  1.16E-19  7.10E-20  4.78E-20  3.10E-20  1.59E-20  8.68E-21  4.32E-21  1.49E-21  6.15E-22
             2.39E-22  6.51E-23  2.37E-23  8.52E-24  2.18E-24  7.75E-25  2.75E-25  6.96E-26  2.46E-26
   647       6.62E-14  4.69E-14  2.98E-14  2.13E-14  1.53E-14  1.01E-14  7.71E-15  6.19E-15  5.15E-15  4.82E-15
             4.58E-15  3.92E-15  3.02E-15  1.98E-15  8.93E-16  4.24E-16  1.84E-16  5.57E-17  2.14E-17
   648       5.73E-14  4.05E-14  2.56E-14  1.81E-14  1.27E-14  8.00E-15  5.59E-15  3.85E-15  2.26E-15  1.43E-15
             8.37E-16  3.63E-16  1.89E-16  1.26E-16  1.21E-16  1.16E-16  9.54E-17  5.57E-17  3.06E-17
   649       2.84E-14  2.00E-14  1.27E-14  8.96E-15  6.33E-15  3.99E-15  2.80E-15  1.95E-15  1.17E-15  7.53E-16
             4.50E-16  2.00E-16  1.06E-16  7.28E-17  7.13E-17  6.93E-17  5.70E-17  3.33E-17  1.83E-17
   650       2.67E-14  1.89E-14  1.20E-14  8.60E-15  6.21E-15  4.16E-15  3.22E-15  2.66E-15  2.37E-15  2.35E-15
             2.37E-15  2.15E-15  1.70E-15  1.13E-15  5.18E-16  2.47E-16  1.08E-16  3.27E-17  1.26E-17
   651       2.89E-14  2.04E-14  1.29E-14  9.01E-15  6.27E-15  3.79E-15  2.50E-15  1.56E-15  7.55E-16  3.92E-16
             1.86E-16  6.14E-17  2.48E-17  9.58E-18  2.61E-18  9.52E-19  3.43E-19  8.77E-20  3.11E-20
   652       8.68E-14  6.12E-14  3.85E-14  2.70E-14  1.88E-14  1.14E-14  7.49E-15  4.69E-15  2.26E-15  1.18E-15
             5.58E-16  1.84E-16  7.43E-17  2.87E-17  7.82E-18  2.85E-18  1.03E-18  2.63E-19  9.34E-20
   653       1.53E-13  1.08E-13  6.79E-14  4.76E-14  3.31E-14  2.00E-14  1.32E-14  8.29E-15  4.00E-15  2.08E-15
