SEQ='SI'     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  86978558.0   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   387     2    3S2 3P1 8F1         (3)4( 5.0)   288193.6 
   388     2    3S2 3P1 8F1         (3)2( 3.0)   288243.6 
   389     2    3S2 3P1 8F1         (3)2( 2.0)   288290.4 
   390     2    3S2 3P1 8G1         (1)*( 2.0)   288360.1 
   391     2    3S2 3P1 8G1         (1)*( 3.0)   288360.1 
   392     2    3S2 3P1 8G1         (1)*( 4.0)   288360.1 
   393     2    3S2 3P1 8G1         (1)*( 5.0)   288360.1 
   394     2    3S2 3P1 8G1         (1)*( 3.0)   288360.1 
   395     2    3S2 3P1 8G1         (1)*( 4.0)   288360.1 
   396     2    3S2 3P1 8G1         (1)*( 5.0)   288360.1 
   397     2    3S2 3P1 8G1         (1)*( 6.0)   288360.1 
   398     2    3S2 3P1 8F1         (3)2( 1.0)   288365.0 
   399     2    3S2 3P1 8H1         (1)*( 3.0)   288406.3 
   400     2    3S2 3P1 8H1         (1)*( 4.0)   288406.3 
   401     2    3S2 3P1 8H1         (1)*( 5.0)   288406.3 
   402     2    3S2 3P1 8H1         (1)*( 6.0)   288406.3 
   403     2    3S2 3P1 8H1         (1)*( 4.0)   288406.3 
   404     2    3S2 3P1 8H1         (1)*( 5.0)   288406.3 
   405     2    3S2 3P1 8H1         (1)*( 6.0)   288406.3 
   406     2    3S2 3P1 8H1         (1)*( 7.0)   288406.3 
   407     2    3S2 3P1 8I1         (1)*( 4.0)   288426.9 
   408     2    3S2 3P1 8I1         (1)*( 5.0)   288426.9 
   409     2    3S2 3P1 8I1         (1)*( 6.0)   288426.9 
   410     2    3S2 3P1 8I1         (1)*( 7.0)   288426.9 
   411     2    3S2 3P1 8I1         (1)*( 5.0)   288426.9 
   412     2    3S2 3P1 8I1         (1)*( 6.0)   288426.9 
   413     2    3S2 3P1 8I1         (1)*( 7.0)   288426.9 
   414     2    3S2 3P1 8I1         (1)*( 8.0)   288426.9 
   415     2    3S2 3P1 8J1         (1)*( 5.0)   288437.4 
   416     2    3S2 3P1 8J1         (1)*( 6.0)   288437.4 
   417     2    3S2 3P1 8J1         (1)*( 7.0)   288437.4 
   418     2    3S2 3P1 8J1         (1)*( 8.0)   288437.4 
   419     2    3S2 3P1 8J1         (1)*( 6.0)   288437.4 
   420     2    3S2 3P1 8J1         (1)*( 7.0)   288437.4 
   421     2    3S2 3P1 8J1         (1)*( 8.0)   288437.4 
   422     2    3S2 3P1 8J1         (1)*( 9.0)   288437.4 
   423     2    3S2 3P1 8F1         (1)4( 4.0)   288456.9 
   424     2    3S2 3P1 8F1         (1)2( 2.0)   288497.0 
   425  9999    3S1 3P2 3D1         (1)2( 2.0)   289006.3 
   426     7    3S1 3P2 4P1         (1)3( 3.0)   290332.1 
   427  9999    3S1 3P2 3D1         (1)0( 0.0)   290468.1 
   428     6    3S1 3P2 4P1         (3)1( 1.0)   292030.3 
   429     6    3S1 3P2 4P1         (3)1( 0.0)   292032.5 
   430     7    3S1 3P2 4P1         (3)1( 2.0)   292033.9 
   431     7    3S1 3P2 4P1         (1)1( 1.0)   293581.8 
   432     3    3S1 3P2 4D1         (5)3( 1.0)   293781.7 
   433     3    3S1 3P2 4D1         (5)3( 2.0)   293866.9 
   434     8    3S1 3P2 4S1         (1)0( 0.0)   293995.2 
   435     3    3S1 3P2 4D1         (5)3( 3.0)   293998.9 
   436     4    3S1 3P2 4D1         (5)3( 4.0)   294183.9 
   437     5    3S1 3P2 4D1         (5)3( 5.0)   294428.9 
   438     4    3S1 3P2 4D1         (5)1( 3.0)   294987.0 
   439     3    3S1 3P2 4D1         (5)1( 2.0)   295178.6 
   440     4    3S1 3P2 4D1         (5)1( 1.0)   295335.5 
   441     4    3S1 3P2 4D1         (3)1( 2.0)   296015.3 
   442     4    3S1 3P2 4D1         (3)1( 1.0)   296199.4 
   443     4    3S1 3P2 4D1         (5)2( 0.0)   296218.2 
   444     5    3S1 3P2 4D1         (5)2( 1.0)   296470.1 
   445     4    3S1 3P2 4D1         (5)2( 2.0)   296478.5 
   446     5    3S1 3P2 4D1         (3)1( 0.0)   296527.1 
   447     4    3S1 3P2 4D1         (5)2( 3.0)   296536.3 
   448     5    3S1 3P2 4D1         (5)2( 4.0)   296583.9 
   449     9    3S1 3P2 4S1         (3)1( 0.0)   297358.5 
   450     9    3S1 3P2 4S1         (3)1( 1.0)   297477.9 
   451    10    3S1 3P2 4S1         (3)1( 2.0)   297845.1 
   452     5    3S1 3P2 4D1         (3)3( 2.0)   298424.3 
   453     5    3S1 3P2 4D1         (3)3( 3.0)   298662.1 
   454     5    3S1 3P2 4D1         (3)3( 4.0)   298990.4 
   455     3    3S1 3P2 5S1         (5)1( 1.0)   300287.8 
   456     4    3S1 3P2 5S1         (5)1( 2.0)   300561.6 
   457  9999    3S1 3P2 3D1         (1)1( 1.0)   300572.2 
   458  9999    3S1 3P2 3D1         (3)1( 2.0)   300834.6 
   459     5    3S1 3P2 5S1         (5)1( 3.0)   300969.2 
   460  9999    3S1 3P2 3D1         (3)1( 0.0)   301168.0 
   461  9999    3S1 3P2 3D1         (3)1( 1.0)   301181.0 
   462    10    3S1 3P2 4S1         (1)1( 1.0)   301604.1 
   463     5    3S1 3P2 4D1         (3)2( 1.0)   302329.5 
   464     5    3S1 3P2 4D1         (3)2( 2.0)   302411.9 
   465     5    3S1 3P2 4D1         (3)2( 3.0)   302516.3 
   466     3    3S1 3P2 5S1         (3)1( 0.0)   303560.9*
   467     4    3S1 3P2 5S1         (3)1( 1.0)   303793.8*
   468     5    3S1 3P2 5S1         (3)1( 2.0)   304242.5*
   469     3    3S1 3P2 4F1         (5)4( 2.0)   307897.3*
   470     3    3S1 3P2 4F1         (5)4( 3.0)   307989.7*
   471     3    3S1 3P2 4F1         (5)4( 4.0)   308107.9*
   472     4    3S1 3P2 4F1         (5)2( 4.0)   308161.3*
   473     4    3S1 3P2 4F1         (5)4( 5.0)   308294.6*
   474     3    3S1 3P2 4F1         (5)2( 3.0)   308308.6*
   475     4    3S1 3P2 4F1         (5)2( 2.0)   308454.8*
   476     5    3S1 3P2 4F1         (5)4( 6.0)   308518.8*
   477     4    3S1 3P2 4F1         (5)2( 1.0)   308564.5*
   478     4    3S1 3P2 4F1         (3)2( 3.0)   308620.1*
   479     5    3S1 3P2 4F1         (5)2( 0.0)   308623.7*
   480     4    3S1 3P2 4F1         (3)2( 2.0)   308849.3*
   481     5    3S1 3P2 4F1         (3)2( 1.0)   309001.5*
   482     4    3S1 3P2 4F1         (3)4( 3.0)   309741.3*
   483     3    3S1 3P2 5P1         (3)0( 1.0)   309968.6*
   484     4    3S1 3P2 4F1         (3)4( 4.0)   309969.0*
   485     5    3S1 3P2 4F1         (3)4( 5.0)   310252.4*
   486     3    3S1 3P2 5P1         (5)2( 0.0)   310321.7*
   487     3    3S1 3P2 5P1         (5)2( 1.0)   310389.8*
   488     5    3S1 3P2 4F1         (5)3( 1.0)   310470.0*
   489     5    3S1 3P2 4F1         (5)3( 2.0)   310504.6*
   490     3    3S1 3P2 5P1         (5)2( 2.0)   310526.4*
   491     5    3S1 3P2 4F1         (5)3( 3.0)   310549.7*
   492     5    3S1 3P2 4F1         (5)3( 4.0)   310598.2*
   493     5    3S1 3P2 4F1         (5)3( 5.0)   310651.5*
   494     4    3S1 3P2 5P1         (5)2( 3.0)   310749.7*
   495     5    3S1 3P2 5P1         (5)2( 4.0)   311070.2*
   496     4    3S1 3P2 5P1         (5)0( 2.0)   311213.4*
   497     4    3S1 3P2 5P1         (5)1( 1.0)   311665.4*
   498     4    3S1 3P2 5P1         (5)1( 2.0)   311907.6*
   499     5    3S1 3P2 5P1         (5)1( 3.0)   312029.0*
   500     5    3S1 3P2 4F1         (3)3( 2.0)   312861.4*
   501     4    3S1 3P2 5P1         (3)2( 1.0)   312909.1*
   502     5    3S1 3P2 4F1         (3)3( 3.0)   312931.9*
   503     5    3S1 3P2 4F1         (3)3( 4.0)   313000.6*
   504     5    3S1 3P2 5P1         (3)2( 2.0)   313125.4*
   505     8    3S1 3P2 4P1         (3)1( 0.0)   313366.5*
   506     8    3S1 3P2 4P1         (3)1( 1.0)   313454.5*
   507     5    3S1 3P2 5P1         (3)2( 3.0)   313477.9*
   508     8    3S1 3P2 4P1         (3)1( 2.0)   313605.5*
   509     4    3S1 3P2 5P1         (3)1( 0.0)   314745.9*
   510     5    3S1 3P2 5P1         (3)1( 1.0)   314872.0*
   511     5    3S1 3P2 5P1         (3)1( 2.0)   315067.0*
   512     8    3S1 3P2 4P1         (1)1( 1.0)   316382.9*
   513     9    3S1 3P2 4P1         (1)0( 0.0)   316665.4*
   514     6    3S1 3P2 4D1         (3)2( 1.0)   319393.1*
   515     6    3S1 3P2 4D1         (3)2( 2.0)   319405.4*
   516     6    3S1 3P2 4D1         (3)2( 3.0)   319424.3*
   517     6    3S1 3P2 4D1         (3)3( 4.0)   319543.5*
   518     6    3S1 3P2 4D1         (3)3( 3.0)   319546.9*
   519     6    3S1 3P2 4D1         (3)3( 2.0)   319548.7*
   520     7    3S1 3P2 4D1         (1)3( 3.0)   319964.1*
   521     7    3S1 3P2 4D1         (3)4( 3.0)   320042.5*
   522     7    3S1 3P2 4D1         (3)4( 4.0)   320047.2*
   523     7    3S1 3P2 4D1         (3)4( 5.0)   320061.7*
   524     9    3S1 3P2 4P1         (3)2( 1.0)   321735.7*
   525     9    3S1 3P2 4P1         (3)2( 2.0)   321951.7*
   526    10    3S1 3P2 4P1         (3)2( 3.0)   322306.3*
   527     7    3S1 3P2 4D1         (1)2( 2.0)   323209.3*
   528     6    3S1 3P2 4D1         (3)1( 0.0)   323734.1*
   529     6    3S1 3P2 4D1         (3)1( 1.0)   323744.9*
   530     7    3S1 3P2 4D1         (3)1( 2.0)   323770.1*
   531     7    3S1 3P2 4D1         (3)0( 1.0)   323856.8*
   532     7    3S1 3P2 4D1         (1)4( 4.0)   323885.5*
   533     7    3S1 3P2 4D1         (1)1( 1.0)   323910.6*
   534     9    3S1 3P2 4P1         (3)0( 1.0)   324193.7*
   535    10    3S1 3P2 4P1         (3)1( 0.0)   324310.2*
   536    10    3S1 3P2 4P1         (3)1( 1.0)   324461.0*
   537    10    3S1 3P2 4P1         (3)1( 2.0)   324583.7*
   538     3    3S1 3P2 5D1         (5)3( 1.0)   324984.8*
   539     3    3S1 3P2 5D1         (5)3( 2.0)   325058.5*
   540     3    3S1 3P2 5D1         (5)3( 3.0)   325172.9*
   541     4    3S1 3P2 5D1         (5)1( 3.0)   325360.4*
   542     4    3S1 3P2 5D1         (5)3( 4.0)   325367.0*
   543     3    3S1 3P2 5D1         (5)1( 2.0)   325526.5*
   544     6    3S1 3P2 5S1         (3)2( 1.0)   325618.1*
   545     6    3S1 3P2 5S1         (3)2( 2.0)   325626.3*
   546     5    3S1 3P2 5D1         (5)3( 5.0)   325634.4*
   547     7    3S1 3P2 5S1         (3)2( 3.0)   325638.3*
   548     4    3S1 3P2 5D1         (5)1( 1.0)   325691.8*
   549     4    3S1 3P2 5D1         (3)1( 2.0)   325882.0*
   550     4    3S1 3P2 5D1         (3)1( 1.0)   326084.5*
   551     4    3S1 3P2 5D1         (5)2( 0.0)   326105.9*
   552     5    3S1 3P2 5D1         (5)2( 1.0)   326363.2*
   553     5    3S1 3P2 5D1         (3)1( 0.0)   326387.8*
   554     4    3S1 3P2 5D1         (5)2( 2.0)   326411.1*
   555     4    3S1 3P2 5D1         (5)2( 3.0)   326472.7*
   556     5    3S1 3P2 5D1         (5)2( 4.0)   326501.2*
   557    10    3S1 3P2 4P1         (1)2( 2.0)   326731.3*
   558     5    3S1 3P2 5D1         (3)3( 2.0)   326750.7*
   559     5    3S1 3P2 5D1         (3)3( 3.0)   326978.0*
   560     5    3S1 3P2 5D1         (3)3( 4.0)   327313.0*
   561     7    3S1 3P2 5S1         (1)2( 2.0)   327716.5*
   562     3    3S1 3P2 6S1         (5)1( 1.0)   327815.9*
   563     4    3S1 3P2 6S1         (5)1( 2.0)   328088.1*
   564     7    3S1 3P2 4D1         (1)0( 0.0)   328277.1*
   565     5    3S1 3P2 5D1         (3)2( 1.0)   328468.4*
   566     5    3S1 3P2 6S1         (5)1( 3.0)   328500.6*
   567     5    3S1 3P2 5D1         (3)2( 2.0)   328567.0*
   568     5    3S1 3P2 5D1         (3)2( 3.0)   328663.3*
   569     3    3S1 3P2 6S1         (3)1( 0.0)   329253.0*
   570     4    3S1 3P2 6S1         (3)1( 1.0)   329489.9*
   571     5    3S1 3P2 6S1         (3)1( 2.0)   329941.2*
   572     3    3S1 3P2 5F1         (5)4( 2.0)   331084.7*
   573     3    3S1 3P2 5F1         (5)4( 3.0)   331166.5*
   574     3    3S1 3P2 5F1         (5)4( 4.0)   331279.3*
   575    10    3S1 3P2 4P1         (1)1( 1.0)   331315.9*
   576     4    3S1 3P2 5F1         (5)2( 4.0)   331423.7*
   577     4    3S1 3P2 5F1         (5)4( 5.0)   331467.3*
   578     3    3S1 3P2 5F1         (5)2( 3.0)   331550.6*
   579     4    3S1 3P2 5F1         (5)2( 2.0)   331696.7*
   580     5    3S1 3P2 5F1         (5)4( 6.0)   331713.9*
   581     4    3S1 3P2 5F1         (3)2( 3.0)   331785.0*
   582     4    3S1 3P2 5F1         (5)2( 1.0)   331825.8*
   583     5    3S1 3P2 5F1         (5)2( 0.0)   331913.0*
   584     4    3S1 3P2 5F1         (3)2( 2.0)   332009.7*
   585     5    3S1 3P2 5F1         (3)2( 1.0)   332142.2*
   586     3    3S1 3P2 5G1         (1)*( 3.0)   332244.7*
   587     3    3S1 3P2 5G1         (1)*( 4.0)   332244.7*
   588     3    3S1 3P2 5G1         (1)*( 4.0)   332244.7*
   589     3    3S1 3P2 5G1         (1)*( 5.0)   332244.7*
   590     6    3S1 3P2 4F1         (3)4( 3.0)   332282.5*
   591     6    3S1 3P2 4F1         (3)4( 4.0)   332282.5*
   592     6    3S1 3P2 4F1         (3)4( 5.0)   332283.7*
   593     4    3S1 3P2 5F1         (3)4( 3.0)   332315.5*
   594     6    3S1 3P2 4F1         (1)4( 4.0)   332404.4*
   595     6    3S1 3P2 4F1         (3)3( 2.0)   332474.5*
   596     6    3S1 3P2 4F1         (3)3( 3.0)   332479.7*
   597     7    3S1 3P2 4F1         (3)3( 4.0)   332487.0*
   598     5    3S1 3P2 5F1         (5)3( 1.0)   332494.3*
   599     4    3S1 3P2 5F1         (3)4( 4.0)   332519.3*
   600     4    3S1 3P2 5G1         (1)*( 2.0)   332521.8*
   601     4    3S1 3P2 5G1         (1)*( 3.0)   332521.8*
   602     4    3S1 3P2 5G1         (1)*( 4.0)   332521.8*
   603     4    3S1 3P2 5G1         (1)*( 5.0)   332521.8*
   604     4    3S1 3P2 5G1         (1)*( 3.0)   332521.8*
   605     4    3S1 3P2 5G1         (1)*( 4.0)   332521.8*
   606     4    3S1 3P2 5G1         (1)*( 5.0)   332521.8*
   607     4    3S1 3P2 5G1         (1)*( 6.0)   332521.8*
   608     5    3S1 3P2 5F1         (5)3( 2.0)   332525.3*
   609     5    3S1 3P2 5F1         (5)3( 3.0)   332575.2*
   610     5    3S1 3P2 5F1         (5)3( 5.0)   332589.7*
   611     5    3S1 3P2 5F1         (5)3( 4.0)   332634.1*
   612     3    3S1 3P2 6P1         (3)0( 1.0)   332809.1*
   613     3    3S1 3P2 6P1         (5)2( 0.0)   332821.0*
   614     5    3S1 3P2 5F1         (3)4( 5.0)   332885.0*
   615     3    3S1 3P2 6P1         (5)2( 1.0)   332891.8*
   616    11    3S2 3D1 4S1         (3)2( 1.0)   332939.9*
   617    11    3S2 3D1 4S1         (3)2( 2.0)   332952.5*
   618     5    3S1 3P2 5G1         (1)*( 1.0)   332969.0*
   619     5    3S1 3P2 5G1         (1)*( 2.0)   332969.0*
   620     5    3S1 3P2 5G1         (1)*( 3.0)   332969.0*
   621     5    3S1 3P2 5G1         (1)*( 4.0)   332969.0*
   622     5    3S1 3P2 5G1         (1)*( 5.0)   332969.0*
   623     5    3S1 3P2 5G1         (1)*( 6.0)   332969.0*
   624     5    3S1 3P2 5G1         (1)*( 2.0)   332969.0*
   625     5    3S1 3P2 5G1         (1)*( 3.0)   332969.0*
   626     5    3S1 3P2 5G1         (1)*( 4.0)   332969.0*
   627     5    3S1 3P2 5G1         (1)*( 5.0)   332969.0*
   628     5    3S1 3P2 5G1         (1)*( 6.0)   332969.0*
   629     5    3S1 3P2 5G1         (1)*( 7.0)   332969.0*
   630    12    3S2 3D1 4S1         (3)2( 3.0)   332971.7*
   631     3    3S1 3P2 6P1         (5)2( 2.0)   332985.6*
   632     4    3S1 3P2 6P1         (5)2( 3.0)   333203.8*
   633     7    3S1 3P2 4F1         (1)3( 3.0)   333235.6*
   634     4    3S1 3P2 6P1         (5)0( 2.0)   333325.2*
   635     5    3S1 3P2 6P1         (5)2( 4.0)   333539.5*
   636     4    3S1 3P2 6P1         (5)1( 1.0)   333607.2*
   637     4    3S1 3P2 6P1         (5)1( 2.0)   333897.2*
   638     5    3S1 3P2 6P1         (5)1( 3.0)   333964.2*
   639     5    3S1 3P2 5F1         (3)3( 2.0)   334012.6*
   640     5    3S1 3P2 5F1         (3)3( 3.0)   334093.9*
   641     4    3S1 3P2 6P1         (3)2( 1.0)   334094.8*
   642     5    3S1 3P2 5F1         (3)3( 4.0)   334153.2*
   643     7    3S1 3P2 4F1         (3)5( 4.0)   334254.6*
   644     7    3S1 3P2 4F1         (3)5( 5.0)   334263.3*
   645     7    3S1 3P2 4F1         (3)5( 6.0)   334274.1*
   646     5    3S1 3P2 6P1         (3)2( 2.0)   334309.4*
   647     5    3S1 3P2 6P1         (3)2( 3.0)   334682.6*
   648     6    3S1 3P2 4F1         (3)2( 1.0)   334712.2*
   649     6    3S1 3P2 4F1         (3)2( 2.0)   334717.9*
   650     7    3S1 3P2 4F1         (3)2( 3.0)   334726.5*
   651     7    3S1 3P2 4F1         (1)2( 2.0)   334972.9*
   652     4    3S1 3P2 6P1         (3)1( 0.0)   335062.8*
   653     5    3S1 3P2 6P1         (3)1( 1.0)   335219.9*
   654     6    3S1 3P2 5P1         (3)2( 1.0)   335224.7*
   655     6    3S1 3P2 5P1         (3)2( 2.0)   335236.0*
   656     6    3S1 3P2 5P1         (3)2( 3.0)   335252.6*
   657     7    3S1 3P2 4F1         (1)5( 5.0)   335274.4*
   658     5    3S1 3P2 6P1         (3)1( 2.0)   335419.3*
   659     6    3S1 3P2 5P1         (3)3( 2.0)   335917.3*
   660     7    3S1 3P2 5P1         (3)3( 3.0)   335960.7*
   661     7    3S1 3P2 5P1         (3)3( 4.0)   336006.5*
   662     7    3S1 3P2 5P1         (1)2( 2.0)   336088.6*
   663     7    3S1 3P2 4F1         (3)1( 2.0)   336649.2*
   664    12    3S2 3D1 4S1         (1)2( 2.0)   336655.5*
   665     7    3S1 3P2 4F1         (3)1( 1.0)   336656.3*
   666     7    3S1 3P2 4F1         (3)1( 0.0)   336659.9*
   667     7    3S1 3P2 5P1         (1)3( 3.0)   337145.3*
   668     7    3S1 3P2 4F1         (1)1( 1.0)   337305.9*
   669     6    3S1 3P2 5P1         (3)1( 1.0)   337598.8*
   670     6    3S1 3P2 5P1         (3)1( 0.0)   337599.5*
   671     7    3S1 3P2 5P1         (3)1( 2.0)   337601.2*
   672     7    3S1 3P2 5P1         (1)1( 1.0)   338547.4*
   673     3    3S1 3P2 6D1         (5)3( 1.0)   340508.3*
   674     3    3S1 3P2 6D1         (5)3( 2.0)   340565.2*
   675     3    3S1 3P2 6D1         (5)3( 3.0)   340634.8*
   676     4    3S1 3P2 6D1         (5)1( 3.0)   340777.7*
   677     4    3S1 3P2 6D1         (5)3( 4.0)   340865.8*
   678     3    3S1 3P2 6D1         (5)1( 2.0)   340873.1*
   679     4    3S1 3P2 6D1         (5)1( 1.0)   341024.8*
   680     4    3S1 3P2 6D1         (3)1( 2.0)   341066.1*
   681     5    3S1 3P2 6D1         (5)3( 5.0)   341165.4*
   682     4    3S1 3P2 6D1         (5)2( 0.0)   341209.7*
   683     4    3S1 3P2 6D1         (3)1( 1.0)   341281.4*
   684     4    3S1 3P2 6D1         (3)3( 2.0)   341412.0*
   685     5    3S1 3P2 6D1         (5)2( 1.0)   341455.4*
   686     5    3S1 3P2 6D1         (3)1( 0.0)   341514.5*
   687     5    3S1 3P2 6D1         (5)2( 2.0)   341516.4*
   688     4    3S1 3P2 6D1         (5)2( 3.0)   341557.1*
   689     5    3S1 3P2 6D1         (5)2( 4.0)   341574.8*
   690     5    3S1 3P2 6D1         (3)3( 3.0)   341641.4*
   691     5    3S1 3P2 6D1         (3)3( 4.0)   341986.8*
   692     3    3S1 3P2 7S1         (5)1( 1.0)   342031.8*
   693     4    3S1 3P2 7S1         (5)1( 2.0)   342302.8*
   694     5    3S1 3P2 6D1         (3)2( 1.0)   342436.9*
   695     5    3S1 3P2 6D1         (3)2( 2.0)   342551.0*
   696     5    3S1 3P2 6D1         (3)2( 3.0)   342634.6*
   697     5    3S1 3P2 7S1         (5)1( 3.0)   342720.9*
   698     3    3S1 3P2 7S1         (3)1( 0.0)   342790.7*
   699     4    3S1 3P2 7S1         (3)1( 1.0)   343032.2*
   700     5    3S1 3P2 7S1         (3)1( 2.0)   343485.1*
   701     3    3S1 3P2 6F1         (5)4( 2.0)   343765.4*
   702     3    3S1 3P2 6F1         (5)4( 3.0)   343831.4*
   703     3    3S1 3P2 6F1         (5)4( 4.0)   343915.6*
   704     4    3S1 3P2 6F1         (5)2( 4.0)   344063.9*
   705     4    3S1 3P2 6F1         (5)4( 5.0)   344127.2*
   706     3    3S1 3P2 6F1         (5)2( 3.0)   344139.7*
   707     4    3S1 3P2 6F1         (5)2( 2.0)   344266.2*
   708     4    3S1 3P2 6F1         (3)2( 3.0)   344311.4*
   709     4    3S1 3P2 6F1         (5)2( 1.0)   344390.2*
   710     5    3S1 3P2 6F1         (5)4( 6.0)   344405.4*
   711     3    3S1 3P2 6G1         (1)*( 3.0)   344480.8*
   712     3    3S1 3P2 6G1         (1)*( 4.0)   344480.8*
   713     3    3S1 3P2 6G1         (1)*( 4.0)   344480.8*
   714     3    3S1 3P2 6G1         (1)*( 5.0)   344480.8*
   715     4    3S1 3P2 6F1         (3)2( 2.0)   344542.1*
   716     5    3S1 3P2 6F1         (5)2( 0.0)   344552.0*
   717     4    3S1 3P2 6F1         (3)4( 3.0)   344566.9*
   718     3    3S1 3P2 6H1         (1)*( 4.0)   344590.6*
   719     3    3S1 3P2 6H1         (1)*( 5.0)   344590.6*
   720     3    3S1 3P2 6H1         (1)*( 5.0)   344590.6*
   721     3    3S1 3P2 6H1         (1)*( 6.0)   344590.6*
   722     5    3S1 3P2 6F1         (5)3( 1.0)   344643.6*
   723     4    3S1 3P2 6G1         (1)*( 2.0)   344758.0*
   724     4    3S1 3P2 6G1         (1)*( 3.0)   344758.0*
   725     4    3S1 3P2 6G1         (1)*( 4.0)   344758.0*
   726     4    3S1 3P2 6G1         (1)*( 5.0)   344758.0*
   727     4    3S1 3P2 6G1         (1)*( 3.0)   344758.0*
   728     4    3S1 3P2 6G1         (1)*( 4.0)   344758.0*
   729     4    3S1 3P2 6G1         (1)*( 5.0)   344758.0*
   730     4    3S1 3P2 6G1         (1)*( 6.0)   344758.0*
   731     4    3S1 3P2 6F1         (3)4( 4.0)   344768.9*
   732     5    3S1 3P2 6F1         (5)3( 2.0)   344794.2*
   733     5    3S1 3P2 6F1         (3)2( 1.0)   344808.9*
   734     5    3S1 3P2 6F1         (5)3( 5.0)   344834.2*
   735     5    3S1 3P2 6F1         (5)3( 3.0)   344839.2*
   736     4    3S1 3P2 6H1         (1)*( 3.0)   344867.7*
   737     4    3S1 3P2 6H1         (1)*( 4.0)   344867.7*
   738     4    3S1 3P2 6H1         (1)*( 5.0)   344867.7*
   739     4    3S1 3P2 6H1         (1)*( 6.0)   344867.7*
   740     4    3S1 3P2 6H1         (1)*( 4.0)   344867.7*
   741     4    3S1 3P2 6H1         (1)*( 5.0)   344867.7*
   742     4    3S1 3P2 6H1         (1)*( 6.0)   344867.7*
   743     4    3S1 3P2 6H1         (1)*( 7.0)   344867.7*
   744     5    3S1 3P2 6F1         (5)3( 4.0)   344875.9*
