SEQ='SI'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 114331065.6   NPRNTI= 5   NPRNTF=21
   --------------------
   INDP         CODE                 S L   WI        WNP
   382     5    3S1 3P2 5S1         (3)1( 4.0)   633283.4*
   383     5    3S1 3P2 4F1         (1)3( 3.0)   634177.9*
   384     5    3S1 3P2 5S1         (1)1( 1.0)   634557.3*
   385     3    3S1 3P2 5D1         (1)0( 0.0)   634710.6*
   386     2    3S1 3P2 6D1         (5)1( 7.0)   636674.8*
   387     2    3S1 3P2 6D1         (5)3(17.0)   636848.3*
   388     2    3S1 3P2 6D1         (3)1( 4.0)   637019.3*
   389     2    3S1 3P2 6D1         (5)2(12.0)   637842.9*
   390     2    3S1 3P2 6D1         (3)3(10.0)   637877.5*
   391     4    3S1 3P2 5P1         (3)1( 4.0)   637945.0*
   392     6    3S2 3D1 4D1         (1)3( 3.0)   638814.7*
   393     2    3S1 3P2 6D1         (3)2( 7.0)   639203.2*
   394     4    3S1 3P2 5P1         (1)1( 1.0)   639582.0*
   395     6    3S2 3D1 4D1         (3)2( 7.0)   640087.7*
   396     3    3S1 3P2 5F1         (3)4(13.0)   641009.5*
   397     6    3S2 3D1 4D1         (3)4(13.0)   641050.1*
   398     3    3S1 3P2 5F1         (3)3(10.0)   641257.3*
   399     3    3S1 3P2 5F1         (1)4( 4.0)   641635.1*
   400     6    3S2 3D1 4D1         (1)1( 1.0)   641977.6*
   401     3    3S1 3P2 5F1         (3)5(16.0)   642524.5*
   402     3    3S1 3P2 5F1         (1)3( 3.0)   642735.3*
   403     2    3S1 3P2 6F1         (5)4(22.0)   643214.5*
   404     3    3S1 3P2 5F1         (3)2( 7.0)   643500.8*
   405     2    3S1 3P2 6F1         (5)2(12.0)   643662.4*
   406     6    3S2 3D1 4D1         (3)0( 1.0)   644003.2*
   407     2    3S1 3P2 6F1         (3)2( 7.0)   644248.8*
   408     3    3S1 3P2 5F1         (1)5( 5.0)   644312.7*
   409     3    3S1 3P2 5F1         (1)2( 2.0)   644314.0*
   410     2    3S1 3P2 6F1         (5)3(17.0)   644347.9*
   411     3    3S1 3P2 5G1         (3)3(10.0)   644851.9*
   412     3    3S1 3P2 5G1         (3)2( 7.0)   644851.9*
   413     3    3S1 3P2 5G1         (3)5(16.0)   644851.9*
   414     3    3S1 3P2 5G1         (3)6(19.0)   644851.9*
   415     3    3S1 3P2 5G1         (3)4(13.0)   644851.9*
   416     3    3S1 3P2 5G1         (1)5( 5.0)   644851.9*
   417     3    3S1 3P2 5G1         (1)4( 4.0)   644851.9*
   418     3    3S1 3P2 5G1         (1)3( 3.0)   644851.9*
   419     3    3S1 3P2 5G1         (1)2( 2.0)   644851.9*
   420     3    3S1 3P2 5G1         (1)6( 6.0)   644851.9*
   421     2    3S1 3P2 6F1         (3)4(13.0)   645104.9*
   422     3    3S1 3P2 5F1         (3)1( 4.0)   645318.5*
   423     2    3S1 3P2 6G1         (5)5(27.0)   645853.8*
   424     2    3S1 3P2 6G1         (5)4(22.0)   645853.8*
   425     2    3S1 3P2 6G1         (3)4(13.0)   645853.8*
   426     2    3S1 3P2 6G1         (3)5(16.0)   645853.8*
   427     2    3S1 3P2 6G1         (3)3(10.0)   645853.8*
   428     2    3S1 3P2 6G1         (5)3(17.0)   645853.8*
   429     2    3S1 3P2 6H1         (5)6(32.0)   646091.1*
   430     2    3S1 3P2 6H1         (5)5(27.0)   646091.1*
   431     2    3S1 3P2 6H1         (3)6(19.0)   646091.1*
   432     2    3S1 3P2 6H1         (3)5(16.0)   646091.1*
   433     2    3S1 3P2 6H1         (3)4(13.0)   646091.1*
   434     2    3S1 3P2 6H1         (5)4(22.0)   646091.1*
   435     3    3S1 3P2 5F1         (1)1( 1.0)   646664.0*
   436     3    3S1 3P2 6S1         (3)2( 7.0)   646669.9*
   437     2    3S1 3P2 7S1         (5)1( 7.0)   646731.9*
   438     2    3S1 3P2 6F1         (3)3(10.0)   646817.2*
   439     5    3S1 3P2 5P1         (1)0( 0.0)   647441.4*
   440     2    3S1 3P2 7S1         (3)1( 4.0)   648006.8*
   441     3    3S1 3P2 6S1         (1)2( 2.0)   648276.7*
   442     5    3S1 3P2 5P1         (3)2( 7.0)   650670.5*
   443     5    3S1 3P2 5P1         (3)0( 1.0)   651424.1*
   444     2    3S1 3P2 7P1         (3)0( 1.0)   651826.9*
   445     5    3S1 3P2 5P1         (3)1( 4.0)   652174.1*
   446     2    3S1 3P2 7P1         (5)2(12.0)   652222.6*
   447     2    3S1 3P2 7P1         (5)0( 2.0)   652385.2*
   448     2    3S1 3P2 7P1         (5)1( 7.0)   652736.5*
   449     5    3S1 3P2 5P1         (1)2( 2.0)   653091.0*
   450     2    3S1 3P2 7P1         (3)2( 7.0)   653315.2*
   451     2    3S1 3P2 7P1         (3)1( 4.0)   654101.1*
   452     6    3S2 3D1 4D1         (3)3(10.0)   654547.8*
   453     3    3S1 3P2 6P1         (3)2( 7.0)   655691.1*
   454     5    3S1 3P2 5P1         (1)1( 1.0)   655701.3*
   455     3    3S1 3P2 6P1         (3)3(10.0)   656357.6*
   456     3    3S1 3P2 6P1         (1)2( 2.0)   656373.3*
   457     3    3S1 3P2 6P1         (1)3( 3.0)   657233.0*
   458     3    3S1 3P2 6P1         (3)1( 4.0)   657637.8*
   459     3    3S1 3P2 6P1         (1)1( 1.0)   658402.9*
   460     6    3S2 3D1 4D1         (1)2( 2.0)   659167.1*
   461     6    3S2 3D1 4D1         (3)1( 4.0)   660107.7*
   462     2    3S1 3P2 7D1         (5)1( 7.0)   660596.7*
   463     2    3S1 3P2 7D1         (5)3(17.0)   660708.5*
   464     2    3S1 3P2 7D1         (3)1( 4.0)   660800.9*
   465     2    3S1 3P2 7D1         (5)2(12.0)   661298.5*
   466     2    3S1 3P2 7D1         (3)3(10.0)   661306.9*
   467     6    3S2 3D1 4D1         (1)4( 4.0)   661743.9*
   468     2    3S1 3P2 7D1         (3)2( 7.0)   662090.8*
   469     4    3S1 3P2 5D1         (3)2( 7.0)   664012.9*
   470     2    3S1 3P2 7F1         (5)4(22.0)   664564.8*
   471     2    3S1 3P2 7F1         (5)2(12.0)   664843.5*
   472     4    3S1 3P2 5D1         (1)2( 2.0)   665053.6*
   473     2    3S1 3P2 7F1         (3)2( 7.0)   665218.1*
   474     2    3S1 3P2 7F1         (5)3(17.0)   665243.3*
   475     2    3S1 3P2 7F1         (3)4(13.0)   665742.0*
   476     2    3S1 3P2 7G1         (5)3(17.0)   666253.1*
   477     2    3S1 3P2 7G1         (5)5(27.0)   666253.1*
   478     2    3S1 3P2 7G1         (5)4(22.0)   666253.1*
   479     2    3S1 3P2 7G1         (3)5(16.0)   666253.1*
   480     2    3S1 3P2 7G1         (3)4(13.0)   666253.1*
   481     2    3S1 3P2 7G1         (3)3(10.0)   666253.1*
   482     2    3S1 3P2 7H1         (5)5(27.0)   666402.4*
   483     2    3S1 3P2 7H1         (3)6(19.0)   666402.4*
   484     2    3S1 3P2 7H1         (5)6(32.0)   666402.4*
   485     2    3S1 3P2 7H1         (3)5(16.0)   666402.4*
   486     2    3S1 3P2 7H1         (3)4(13.0)   666402.4*
   487     2    3S1 3P2 7H1         (5)4(22.0)   666402.4*
   488     2    3S1 3P2 7I1         (3)6(19.0)   666468.9*
   489     2    3S1 3P2 7I1         (5)5(27.0)   666468.9*
   490     2    3S1 3P2 7I1         (5)6(32.0)   666468.9*
   491     2    3S1 3P2 7I1         (3)7(22.0)   666468.9*
   492     2    3S1 3P2 7I1         (3)5(16.0)   666468.9*
   493     2    3S1 3P2 7I1         (5)7(37.0)   666468.9*
   494     2    3S1 3P2 7F1         (3)3(10.0)   666772.9*
   495     2    3S1 3P2 8S1         (5)1( 7.0)   666849.5*
   496     2    3S1 3P2 8S1         (3)1( 4.0)   667630.0*
   497     3    3S1 3P2 6D1         (3)3(10.0)   669647.0*
   498     3    3S1 3P2 6D1         (1)3( 3.0)   669831.3*
   499     3    3S1 3P2 6D1         (3)2( 7.0)   669933.6*
   500     2    3S1 3P2 8P1         (3)0( 1.0)   670095.8*
   501     6    3S2 3D1 4F1         (1)4( 4.0)   670242.3*
   502     2    3S1 3P2 8P1         (5)2(12.0)   670344.6*
   503     2    3S1 3P2 8P1         (5)0( 2.0)   670437.6*
   504     3    3S1 3P2 6D1         (3)4(13.0)   670503.6*
   505     2    3S1 3P2 8P1         (5)1( 7.0)   670666.5*
   506     3    3S1 3P2 6D1         (1)2( 2.0)   670770.5*
   507     2    3S1 3P2 8P1         (3)2( 7.0)   671026.4*
   508     3    3S1 3P2 6D1         (1)4( 4.0)   671352.8*
   509     3    3S1 3P2 6D1         (3)1( 4.0)   671385.2*
   510     3    3S1 3P2 6D1         (1)1( 1.0)   671468.9*
   511     2    3S1 3P2 8P1         (3)1( 4.0)   671519.3*
   512     6    3S2 3D1 4F1         (3)5(16.0)   671587.0*
   513     3    3S1 3P2 6D1         (3)0( 1.0)   671818.9*
   514     6    3S2 3D1 4F1         (3)3(10.0)   671954.9*
   515     6    3S2 3D1 4D1         (1)0( 0.0)   672152.7*
   516     3    3S1 3P2 6D1         (1)0( 0.0)   672845.6*
   517     6    3S2 3D1 4F1         (1)2( 2.0)   674384.3*
   518     6    3S2 3D1 4F1         (3)4(13.0)   675736.8*
   519     2    3S1 3P2 8D1         (5)1( 7.0)   675744.0*
   520     2    3S1 3P2 8D1         (5)3(17.0)   675818.6*
   521     2    3S1 3P2 8D1         (3)1( 4.0)   675875.2*
   522     2    3S1 3P2 8D1         (5)2(12.0)   676197.8*
   523     2    3S1 3P2 8D1         (3)3(10.0)   676199.6*
   524     5    3S1 3P2 5D1         (1)1( 1.0)   676347.1*
   525     3    3S1 3P2 6F1         (3)4(13.0)   676412.8*
   526     4    3S1 3P2 5F1         (3)3(10.0)   676487.9*
   527     3    3S1 3P2 6F1         (3)3(10.0)   676591.7*
   528     2    3S1 3P2 8D1         (3)2( 7.0)   676702.9*
   529     5    3S1 3P2 5D1         (3)1( 4.0)   676763.8*
   530     3    3S1 3P2 6F1         (1)4( 4.0)   676843.4*
   531     5    3S1 3P2 5D1         (3)3(10.0)   676931.9*
   532     6    3S2 3D1 4F1         (3)2( 7.0)   677143.5*
   533     3    3S1 3P2 6F1         (3)5(16.0)   677218.7*
   534     3    3S1 3P2 6F1         (1)3( 3.0)   677462.8*
   535     4    3S1 3P2 5F1         (1)3( 3.0)   677647.0*
   536     3    3S1 3P2 6F1         (3)2( 7.0)   677769.8*
   537     6    3S2 3D1 4F1         (1)3( 3.0)   677831.5*
   538     5    3S1 3P2 5D1         (1)3( 3.0)   677969.4*
   539     3    3S1 3P2 6F1         (1)5( 5.0)   678267.3*
   540     3    3S1 3P2 6F1         (1)2( 2.0)   678284.9*
   541     2    3S1 3P2 8F1         (5)4(22.0)   678337.8*
   542     5    3S1 3P2 5D1         (3)2( 7.0)   678457.3*
   543     2    3S1 3P2 8F1         (5)2(12.0)   678521.9*
   544     6    3S2 3D1 4F1         (3)1( 4.0)   678583.2*
   545     3    3S1 3P2 6G1         (1)3( 3.0)   678739.6*
   546     3    3S1 3P2 6G1         (3)4(13.0)   678739.6*
   547     3    3S1 3P2 6G1         (3)5(16.0)   678739.6*
   548     3    3S1 3P2 6G1         (3)6(19.0)   678739.6*
   549     3    3S1 3P2 6G1         (1)6( 6.0)   678739.6*
   550     3    3S1 3P2 6G1         (1)5( 5.0)   678739.6*
   551     3    3S1 3P2 6G1         (1)4( 4.0)   678739.6*
   552     3    3S1 3P2 6G1         (3)3(10.0)   678739.6*
   553     3    3S1 3P2 6G1         (1)2( 2.0)   678739.6*
   554     3    3S1 3P2 6G1         (3)2( 7.0)   678739.6*
   555     3    3S1 3P2 6F1         (3)1( 4.0)   678747.5*
   556     2    3S1 3P2 8F1         (3)2( 7.0)   678773.8*
   557     2    3S1 3P2 8F1         (5)3(17.0)   678777.6*
   558     3    3S1 3P2 6H1         (3)4(13.0)   678976.9*
   559     3    3S1 3P2 6H1         (3)6(19.0)   678976.9*
   560     3    3S1 3P2 6H1         (3)7(22.0)   678976.9*
   561     3    3S1 3P2 6H1         (1)6( 6.0)   678976.9*
   562     3    3S1 3P2 6H1         (1)5( 5.0)   678976.9*
   563     3    3S1 3P2 6H1         (1)4( 4.0)   678976.9*
   564     3    3S1 3P2 6H1         (1)3( 3.0)   678976.9*
   565     3    3S1 3P2 6H1         (3)3(10.0)   678976.9*
   566     3    3S1 3P2 6H1         (1)7( 7.0)   678976.9*
   567     3    3S1 3P2 6H1         (3)5(16.0)   678976.9*
   568     4    3S1 3P2 5G1         (1)4( 4.0)   679000.8*
   569     4    3S1 3P2 5G1         (3)4(13.0)   679000.8*
   570     2    3S1 3P2 8F1         (3)4(13.0)   679117.3*
   571     2    3S1 3P2 8G1         (5)5(27.0)   679477.1*
   572     2    3S1 3P2 8G1         (5)4(22.0)   679477.1*
   573     2    3S1 3P2 8G1         (3)5(16.0)   679477.1*
   574     2    3S1 3P2 8G1         (3)4(13.0)   679477.1*
   575     2    3S1 3P2 8G1         (3)3(10.0)   679477.1*
   576     2    3S1 3P2 8G1         (5)3(17.0)   679477.1*
   577     3    3S1 3P2 6F1         (1)1( 1.0)   679545.0*
   578     2    3S1 3P2 8H1         (5)6(32.0)   679577.0*
   579     2    3S1 3P2 8H1         (3)6(19.0)   679577.0*
   580     2    3S1 3P2 8H1         (5)5(27.0)   679577.0*
   581     2    3S1 3P2 8H1         (3)5(16.0)   679577.0*
   582     2    3S1 3P2 8H1         (3)4(13.0)   679577.0*
   583     2    3S1 3P2 8H1         (5)4(22.0)   679577.0*
   584     2    3S1 3P2 8I1         (5)6(32.0)   679621.6*
   585     2    3S1 3P2 8I1         (3)5(16.0)   679621.6*
   586     2    3S1 3P2 8I1         (5)7(37.0)   679621.6*
   587     2    3S1 3P2 8I1         (3)7(22.0)   679621.6*
   588     2    3S1 3P2 8I1         (3)6(19.0)   679621.6*
   589     2    3S1 3P2 8I1         (5)5(27.0)   679621.6*
   590     2    3S1 3P2 8J1         (5)8(42.0)   679644.3*
   591     2    3S1 3P2 8J1         (3)8(25.0)   679644.3*
   592     2    3S1 3P2 8J1         (3)7(22.0)   679644.3*
   593     2    3S1 3P2 8J1         (5)7(37.0)   679644.3*
   594     2    3S1 3P2 8J1         (3)6(19.0)   679644.3*
   595     2    3S1 3P2 8J1         (5)6(32.0)   679644.3*
   596     2    3S1 3P2 8F1         (3)3(10.0)   679787.6*
   597     3    3S1 3P2 7S1         (3)2( 7.0)   679898.5*
   598     5    3S1 3P2 5D1         (1)2( 2.0)   680206.5*
   599     4    3S1 3P2 6S1         (3)0( 1.0)   680753.3*
   600     3    3S1 3P2 7S1         (1)2( 2.0)   680782.7*
   601     6    3S2 3D1 5S1         (3)2( 7.0)   681467.7*
   602     4    3S1 3P2 6S1         (1)0( 0.0)   682492.4*
   603     6    3S2 3D1 5S1         (1)2( 2.0)   682957.8*
   604     6    3S2 3D1 4F1         (1)1( 1.0)   683325.8*
   605     6    3S2 3D1 4F1         (1)5( 5.0)   683452.4*
   606     3    3S1 3P2 7P1         (3)2( 7.0)   685186.2*
   607     3    3S1 3P2 7P1         (1)2( 2.0)   685587.1*
   608     3    3S1 3P2 7P1         (3)3(10.0)   685588.9*
   609     3    3S1 3P2 7P1         (1)3( 3.0)   686084.5*
   610     3    3S1 3P2 7P1         (3)1( 4.0)   686311.3*
   611     3    3S1 3P2 7P1         (1)1( 1.0)   686763.1*
   612     5    3S1 3P2 5F1         (3)4(13.0)   688959.3*
   613     5    3S1 3P2 5F1         (1)2( 2.0)   689381.8*
   614     5    3S1 3P2 5F1         (3)2( 7.0)   689600.6*
   615     4    3S1 3P2 6P1         (3)1( 4.0)   690501.4*
   616     5    3S1 3P2 5F1         (3)3(10.0)   690714.8*
   617     5    3S1 3P2 5F1         (1)4( 4.0)   691123.5*
   618     4    3S1 3P2 6P1         (1)1( 1.0)   691319.5*
   619     5    3S1 3P2 5G1         (1)5( 5.0)   692496.9*
   620     5    3S1 3P2 5G1         (1)4( 4.0)   692496.9*
   621     5    3S1 3P2 5G1         (1)3( 3.0)   692496.9*
   622     5    3S1 3P2 5G1         (3)3(10.0)   692496.9*
   623     5    3S1 3P2 5G1         (3)4(13.0)   692496.9*
   624     5    3S1 3P2 5G1         (3)5(16.0)   692496.9*
   625     3    3S1 3P2 7D1         (3)3(10.0)   693533.0*
   626     3    3S1 3P2 7D1         (1)3( 3.0)   693645.9*
   627     3    3S1 3P2 7D1         (3)2( 7.0)   693718.9*
   628     5    3S1 3P2 5F1         (1)3( 3.0)   693882.8*
   629     3    3S1 3P2 7D1         (3)4(13.0)   694055.2*
   630     3    3S1 3P2 7D1         (1)2( 2.0)   694199.6*
   631     5    3S1 3P2 6S1         (3)1( 4.0)   694536.9*
   632     3    3S1 3P2 7D1         (1)4( 4.0)   694543.1*
   633     3    3S1 3P2 7D1         (3)1( 4.0)   694563.3*
   634     3    3S1 3P2 7D1         (1)1( 1.0)   694618.2*
   635     3    3S1 3P2 7D1         (3)0( 1.0)   694831.5*
   636     5    3S1 3P2 6S1         (1)1( 1.0)   695123.5*
   637     3    3S1 3P2 7D1         (1)0( 0.0)   695424.5*
   638     3    3S1 3P2 7F1         (3)4(13.0)   697644.4*
   639     3    3S1 3P2 7F1         (3)3(10.0)   697765.0*
   640     3    3S1 3P2 7F1         (1)4( 4.0)   697933.7*
   641     3    3S1 3P2 7F1         (3)5(16.0)   698128.1*
   642     3    3S1 3P2 7F1         (1)3( 3.0)   698313.0*
   643     3    3S1 3P2 7F1         (3)2( 7.0)   698465.5*
   644     6    3S2 3D1 5P1         (1)2( 2.0)   698715.7*
   645     3    3S1 3P2 7F1         (1)5( 5.0)   698786.0*
   646     3    3S1 3P2 7F1         (1)2( 2.0)   698800.5*
   647     3    3S1 3P2 7F1         (3)1( 4.0)   699054.4*
   648     3    3S1 3P2 7G1         (3)4(13.0)   699138.9*
   649     3    3S1 3P2 7G1         (3)6(19.0)   699138.9*
   650     3    3S1 3P2 7G1         (1)6( 6.0)   699138.9*
   651     3    3S1 3P2 7G1         (1)5( 5.0)   699138.9*
   652     3    3S1 3P2 7G1         (3)5(16.0)   699138.9*
   653     3    3S1 3P2 7G1         (1)4( 4.0)   699138.9*
   654     3    3S1 3P2 7G1         (1)3( 3.0)   699138.9*
   655     3    3S1 3P2 7G1         (3)3(10.0)   699138.9*
   656     3    3S1 3P2 7G1         (1)2( 2.0)   699138.9*
   657     3    3S1 3P2 7G1         (3)2( 7.0)   699138.9*
   658     6    3S2 3D1 5P1         (3)2( 7.0)   699251.3*
   659     3    3S1 3P2 7H1         (3)6(19.0)   699288.2*
   660     3    3S1 3P2 7H1         (1)7( 7.0)   699288.2*
   661     3    3S1 3P2 7H1         (3)7(22.0)   699288.2*
   662     3    3S1 3P2 7H1         (1)6( 6.0)   699288.2*
   663     3    3S1 3P2 7H1         (1)5( 5.0)   699288.2*
   664     3    3S1 3P2 7H1         (3)5(16.0)   699288.2*
   665     3    3S1 3P2 7H1         (1)4( 4.0)   699288.2*
   666     3    3S1 3P2 7H1         (3)4(13.0)   699288.2*
   667     3    3S1 3P2 7H1         (1)3( 3.0)   699288.2*
   668     3    3S1 3P2 7H1         (3)3(10.0)   699288.2*
   669     3    3S1 3P2 7I1         (1)8( 8.0)   699354.7*
   670     3    3S1 3P2 7I1         (1)7( 7.0)   699354.7*
   671     3    3S1 3P2 7I1         (3)7(22.0)   699354.7*
   672     3    3S1 3P2 7I1         (1)6( 6.0)   699354.7*
   673     3    3S1 3P2 7I1         (1)5( 5.0)   699354.7*
   674     3    3S1 3P2 7I1         (3)5(16.0)   699354.7*
   675     3    3S1 3P2 7I1         (1)4( 4.0)   699354.7*
   676     3    3S1 3P2 7I1         (3)8(25.0)   699354.7*
   677     3    3S1 3P2 7I1         (3)4(13.0)   699354.7*
   678     3    3S1 3P2 7I1         (3)6(19.0)   699354.7*
   679     3    3S1 3P2 7F1         (1)1( 1.0)   699557.7*
   680     3    3S1 3P2 8S1         (3)2( 7.0)   699907.6*
   681     6    3S2 3D1 5P1         (3)3(10.0)   699990.6*
   682     3    3S1 3P2 8S1         (1)2( 2.0)   700449.0*
   683     6    3S2 3D1 5P1         (3)1( 4.0)   701515.3*
   684     5    3S1 3P2 6P1         (1)0( 0.0)   702056.4*
   685     6    3S2 3D1 5P1         (1)3( 3.0)   702278.4*
   686     3    3S1 3P2 8P1         (3)2( 7.0)   703272.9*
   687     3    3S1 3P2 8P1         (1)2( 2.0)   703527.3*
   688     3    3S1 3P2 8P1         (3)3(10.0)   703531.3*
   689     6    3S2 3D1 5P1         (1)1( 1.0)   703616.4*
   690     5    3S1 3P2 6P1         (3)2( 7.0)   703655.2*
   691     3    3S1 3P2 8P1         (1)3( 3.0)   703840.5*
   692     5    3S1 3P2 6P1         (3)0( 1.0)   703915.1*
   693     3    3S1 3P2 8P1         (3)1( 4.0)   703980.9*
   694     3    3S1 3P2 8P1         (1)1( 1.0)   704268.3*
   695     5    3S1 3P2 6P1         (3)1( 4.0)   704408.2*
   696     4    3S1 3P2 6D1         (3)2( 7.0)   704460.3*
   697     5    3S1 3P2 6P1         (1)2( 2.0)   704779.9*
   698     4    3S1 3P2 6D1         (1)2( 2.0)   704981.0*
   699     5    3S1 3P2 6P1         (1)1( 1.0)   706048.2*
   700     3    3S1 3P2 8D1         (3)3(10.0)   708662.0*
   701     3    3S1 3P2 8D1         (1)3( 3.0)   708735.9*
   702     3    3S1 3P2 8D1         (3)2( 7.0)   708787.0*
   703     3    3S1 3P2 8D1         (3)4(13.0)   709002.4*
   704     3    3S1 3P2 8D1         (1)2( 2.0)   709090.7*
   705     3    3S1 3P2 8D1         (1)4( 4.0)   709310.7*
   706     3    3S1 3P2 8D1         (3)1( 4.0)   709324.0*
   707     3    3S1 3P2 8D1         (1)1( 1.0)   709361.2*
   708     3    3S1 3P2 8D1         (3)0( 1.0)   709500.2*
   709     3    3S1 3P2 8D1         (1)0( 0.0)   709876.2*
   710     4    3S1 3P2 6F1         (3)3(10.0)   711255.8*
   711     3    3S1 3P2 8F1         (3)4(13.0)   711351.5*
   712     3    3S1 3P2 8F1         (3)3(10.0)   711434.4*
   713     3    3S1 3P2 8F1         (1)4( 4.0)   711551.1*
   714     3    3S1 3P2 8F1         (3)5(16.0)   711665.7*
   715     3    3S1 3P2 8F1         (1)3( 3.0)   711799.8*
   716     3    3S1 3P2 8F1         (3)2( 7.0)   711886.7*
   717     4    3S1 3P2 6F1         (1)3( 3.0)   711966.7*
   718     3    3S1 3P2 8F1         (1)5( 5.0)   712103.6*
   719     3    3S1 3P2 8F1         (1)2( 2.0)   712114.1*
   720     3    3S1 3P2 8F1         (3)1( 4.0)   712269.8*
   721     3    3S1 3P2 8G1         (1)5( 5.0)   712362.9*
   722     3    3S1 3P2 8G1         (1)4( 4.0)   712362.9*
   723     3    3S1 3P2 8G1         (3)3(10.0)   712362.9*
   724     3    3S1 3P2 8G1         (1)2( 2.0)   712362.9*
   725     3    3S1 3P2 8G1         (3)2( 7.0)   712362.9*
   726     3    3S1 3P2 8G1         (3)5(16.0)   712362.9*
   727     3    3S1 3P2 8G1         (3)4(13.0)   712362.9*
   728     3    3S1 3P2 8G1         (1)3( 3.0)   712362.9*
   729     3    3S1 3P2 8G1         (1)6( 6.0)   712362.9*
   730     3    3S1 3P2 8G1         (3)6(19.0)   712362.9*
   731     3    3S1 3P2 8H1         (1)6( 6.0)   712462.8*
   732     3    3S1 3P2 8H1         (1)4( 4.0)   712462.8*
   733     3    3S1 3P2 8H1         (3)3(10.0)   712462.8*
   734     3    3S1 3P2 8H1         (1)3( 3.0)   712462.8*
   735     3    3S1 3P2 8H1         (3)5(16.0)   712462.8*
   736     3    3S1 3P2 8H1         (3)6(19.0)   712462.8*
   737     3    3S1 3P2 8H1         (1)5( 5.0)   712462.8*
